0	13307	20054
1	16312	346
3	18793	299
8	10432	413
11	6192	679
12	17664	596
14	3057	286
16	10881	438
16	10881	266
16	10881	280
17	16747	380
18	5962	429
18	5962	206
29	16727	464
32	10766	544
33	15549	542
33	15549	700
34	18418	211
34	18418	421
36	16322	374
36	16322	486
36	16322	270
41	3308	515
42	11297	516
48	6539	399
49	4222	548
50	6422	348
53	14798	259
53	14798	426
58	4858	421
61	16391	436
62	10076	470
66	9948	635
66	9948	341
67	4373	326
68	3993	569
72	16486	344
76	5207	393
80	10321	280
82	6437	336
84	10185	358
85	11099	351
85	11099	308
91	11642	527
92	6104	277
101	5090	200
101	5090	321
107	7800	342
109	3590	200
115	9777	333
115	9777	288
115	9777	200
116	11491	247
116	11491	337
117	12154	185
117	12154	254
118	1004	269
119	14908	304
122	11829	529
122	11829	267
123	5768	334
123	5768	309
124	15979	496
125	2586	458
127	10597	333
128	7413	333
129	12211	379
130	16108	256
130	16108	389
130	16108	480
132	12549	488
132	12549	381
134	13507	557
134	13507	375
134	13507	350
134	13507	319
135	13704	309
135	13704	512
136	8708	441
138	4994	304
138	4994	384
139	5219	536
141	17418	512
141	17418	520
143	4173	437
144	4550	211
150	3259	353
154	5897	394
156	8712	505
158	2515	433
160	15881	570
161	16572	387
161	16572	268
162	6248	495
165	10063	328
166	10259	468
169	5854	380
176	17131	314
176	17131	352
179	5684	185
179	5684	200
181	4307	304
184	9478	514
184	9478	780
186	13761	444
187	18558	325
