0	19147	34803
4	4154	410
6	6708	273
8	3396	324
9	1997	243
11	10597	234
11	10597	288
20	11360	238
24	3103	355
32	7558	288
34	3061	385
39	7465	266
39	7465	310
45	7726	345
45	7726	244
46	3830	211
49	10815	600
51	6367	241
56	3805	261
62	4491	342
64	4135	296
66	4630	261
71	3332	248
71	3332	200
78	4173	306
97	3765	454
100	5366	342
103	6185	528
112	3057	352
113	3881	322
116	2613	404
117	4114	200
120	3664	261
125	3724	238
140	7331	483
142	4635	367
143	6051	482
152	5067	353
153	2897	185
158	4344	490
161	2892	296
163	3169	341
176	2949	634
180	2780	479
183	4554	486
196	1538	181
197	5112	511
209	3147	233
216	9805	382
218	6779	477
227	4305	422
235	4375	344
241	2614	668
243	8235	264
243	8235	330
246	2683	311
248	3813	568
254	11214	429
264	3518	415
264	3518	419
270	1366	334
278	4131	557
291	5603	617
293	5135	561
301	3404	432
302	3839	371
306	6966	394
323	5332	298
332	6065	523
338	5446	504
339	10176	526
353	2270	391
356	9490	324
364	10909	376
374	10186	185
379	4972	377
388	1747	368
389	2700	267
397	6432	321
397	6432	273
398	8416	641
401	5877	333
414	9950	475
420	10170	325
422	3818	577
424	6438	414
426	5773	338
426	5773	424
429	10881	488
435	5330	344
441	3427	459
453	11813	279
466	8668	497
473	4694	459
476	4267	844
483	7193	467
501	1492	200
503	5383	200
506	7032	206
515	2214	376
516	4026	558
527	4560	371
532	6574	564
533	2709	479
542	2287	268
547	4636	324
556	3775	487
566	8117	400
576	4085	381
580	2034	329
585	5023	385
590	6040	358
591	4347	325
593	10519	301
593	10519	286
595	11484	689
595	11484	409
596	6694	505
600	6530	364
603	3620	460
603	3620	152
603	3620	162
612	2823	232
615	8813	238
616	3980	508
626	6254	418
635	9265	404
647	2982	355
649	9902	668
651	4832	455
655	3258	389
656	3453	376
664	3398	549
670	3402	388
671	2859	477
676	2096	365
710	6288	470
715	10741	462
715	10741	548
723	2778	305
725	3373	486
738	5065	338
744	7426	262
750	8869	655
753	1443	513
755	10592	200
755	10592	275
756	3538	335
766	2161	215
773	4583	440
782	4986	507
792	5561	295
802	9504	230
807	2234	440
812	9385	280
814	7073	368
815	7458	261
832	6336	475
834	3015	274
839	2328	205
839	2328	135
848	8634	427
849	9062	446
850	6349	453
851	7165	501
857	4916	428
863	4372	408
882	5499	221
884	4689	200
914	4361	454
919	11240	260
929	7188	279
929	7188	240
935	10949	461
947	5656	495
951	5424	330
959	6631	374
960	4662	410
971	6193	492
973	3799	577
988	7934	454
992	10014	239
1002	5771	299
1014	6123	200
1017	1686	301
1019	4137	397
1026	6355	752
1028	4782	260
1029	4217	397
1035	1823	299
1037	5741	285
1039	8916	484
1042	2623	490
1044	2387	448
1045	6554	411
1047	6331	253
1051	5665	287
1054	5171	320
1055	5164	466
1057	3135	587
1062	1929	243
1063	3042	280
1064	6952	386
1079	4067	324
1080	4300	430
1085	11184	552
1087	3649	274
1099	3120	301
1103	8978	501
1108	3621	411
1115	4340	285
1117	4998	472
1121	3934	350
1122	5594	488
1122	5594	275
1131	5450	448
1132	5120	387
1135	2641	487
1140	2461	463
1142	3029	222
1148	3785	320
1149	5148	596
1161	3815	403
1162	3781	304
1165	4362	200
1165	4362	323
1166	2322	294
1180	2014	298
1181	4436	185
1182	5265	454
1185	2060	322
1188	10152	523
1201	4850	142
1201	4850	262
1205	3112	563
1211	4360	475
1213	3048	588
1216	3513	537
1224	7880	215
1229	5181	620
1233	10344	424
1235	2819	512
1240	4093	379
1245	4217	351
1247	2236	278
1248	3905	200
1250	7518	432
1250	7518	206
1253	6129	445
1256	4312	246
1257	8044	465
1258	3734	428
1259	2417	268
1263	1813	509
1272	3603	233
1272	3603	310
1284	4166	561
1290	3549	421
1296	8059	428
1300	9063	254
1303	4904	200
1306	6117	489
1312	3967	771
1317	2285	445
1318	2313	272
1322	5174	451
1325	2109	307
1333	4976	378
1336	3710	263
1349	3514	534
1350	2630	278
1356	1836	312
1358	7691	643
1362	5551	412
1363	3774	465
1369	7897	464
1371	2524	336
1375	7452	475
1385	5167	200
1393	3788	505
1394	1697	272
1400	1725	310
1405	4342	283
1408	7205	358
1412	4820	384
1418	7912	230
1421	6382	437
1421	6382	376
1423	3802	206
1428	2977	342
1429	4709	433
1434	2971	338
1434	2971	334
1448	4307	597
1449	6417	479
1449	6417	189
1456	3617	442
1456	3617	229
1460	1291	200
1463	3298	462
1468	6525	424
1468	6525	365
1470	4000	216
1472	3214	589
1476	4306	322
1478	6632	420
1480	7125	268
1491	2595	394
1494	4464	377
1498	3905	404
1504	1646	259
1513	6168	520
1521	4508	577
1524	5881	472
1527	2329	423
1528	4073	206
1534	5612	480
1536	4931	335
1540	4576	484
1543	5403	233
1546	8062	153
1551	1917	293
1552	3079	262
1553	5195	325
1559	7977	354
1570	1810	376
1579	10088	206
1584	8964	470
1585	7467	450
1585	7467	222
1587	4004	290
1590	5786	408
1594	5041	481
1607	3081	389
1616	2384	319
1619	7534	354
1620	5214	408
1629	9442	450
1633	8810	753
1635	5889	482
1635	5889	329
1635	5889	298
1637	4526	226
1650	9847	303
1650	9847	201
1653	2586	291
1664	4593	277
1678	4953	518
1681	5315	472
1688	5789	492
1692	5275	474
1693	7457	487
1698	8409	397
1706	5742	196
1706	5742	149
1708	6475	594
1715	7162	508
1717	3961	533
1718	2829	412
1720	5904	443
1729	3085	305
1730	5997	276
1731	2518	454
1753	8215	663
1756	2613	325
1761	3839	355
1763	4905	531
1771	4038	326
1772	2975	458
1782	8374	238
1789	6114	384
1789	6114	460
1800	4015	345
1801	2143	395
1806	9501	570
1807	2531	360
1812	6014	572
1814	8163	517
1818	3883	610
1820	3979	156
1830	9994	573
1835	4089	700
1838	2847	515
1839	9841	742
1840	4733	222
1845	9429	442
1846	1500	380
1847	3057	264
1851	5882	552
1852	5824	410
1859	4904	459
1868	6531	200
1869	3842	507
1870	6407	685
1871	7171	463
1879	3712	290
1887	6882	464
1889	9359	730
1892	4081	544
1893	4121	336
1895	3864	238
1896	3919	502
1914	2836	597
1927	6539	484
1929	4375	582
1941	3889	460
1943	8931	845
1947	4699	380
1948	7146	248
1961	8095	481
1967	4610	538
1975	9642	237
1984	6562	317
1991	4730	428
1992	5601	334
2001	5330	395
2004	5104	539
2006	2171	291
2012	5085	346
2014	6310	256
2023	5456	255
2028	5263	470
2031	9175	438
2032	8726	605
2033	7897	378
2037	8533	347
2038	8723	211
2039	4407	380
2049	5238	488
2050	1136	312
2056	9739	402
2059	4852	310
2060	8586	543
2064	4039	425
2065	9155	342
2071	3523	320
2072	4794	437
2073	8421	234
2073	8421	308
2080	4354	462
2082	5125	360
2083	2096	276
2100	5713	609
2101	9800	437
2102	5371	322
2102	5371	268
2103	3818	206
2115	5030	303
2116	3696	256
2117	3537	517
2119	9853	261
2121	1782	485
2122	4964	594
2127	3347	356
2129	4596	531
2130	6354	289
2132	3321	327
2136	5684	454
2138	5281	245
2148	8010	547
2154	1893	320
2170	4009	454
2177	3685	327
2178	5143	584
2179	4480	531
2185	3877	252
2187	3168	478
2194	2893	244
2196	7739	324
2197	4293	528
2202	5072	319
2205	8299	456
2222	2382	243
2228	2988	286
2229	5961	284
2230	2364	287
2231	2706	455
2237	7391	536
2240	4682	458
2242	6902	379
2244	1628	313
2248	7674	509
2248	7674	356
2250	6234	536
2253	6120	411
2275	4017	336
2282	5204	261
2283	6755	294
2285	4949	526
2287	2021	337
2292	1960	294
2300	5052	200
2303	1686	302
2306	4533	249
2308	2910	227
2310	4132	550
2312	4953	324
2312	4953	327
2315	3304	254
2316	3233	331
2323	1959	250
2336	2975	568
2345	8195	266
2345	8195	243
2347	2287	200
2348	3001	200
2356	7340	273
2363	5604	343
2366	6106	430
2376	2072	310
2377	4804	342
2387	6487	751
2399	8380	302
2406	5198	457
2416	4777	665
2428	7704	384
2431	4179	462
2434	3142	539
2437	4017	393
2438	3469	266
2439	3376	309
2442	4919	350
2452	5430	500
2453	5037	897
2459	5192	585
2463	6345	418
2473	9365	361
2477	3754	372
2481	3400	363
2481	3400	557
2490	2737	380
2491	6210	336
2499	2614	238
2501	7141	441
2504	6701	446
2504	6701	515
2506	5610	560
2509	4189	472
2541	3961	436
2553	8021	511
2563	3509	338
2574	9795	185
2589	7530	311
2603	7025	257
2616	6125	288
2620	3264	380
2623	12848	227
2623	12848	588
2623	12848	403
2647	2820	329
2657	13014	444
2668	4877	485
2669	4069	333
2673	4458	200
2685	2062	387
2687	12783	366
2701	6686	652
2719	6039	428
2722	8038	222
2763	2302	320
2769	703	227
2773	4425	525
2777	3183	378
2781	3245	211
2803	4580	309
2806	3387	427
2807	2053	343
2807	2053	310
2808	3901	385
2816	5636	351
2819	4000	252
2822	5081	377
2822	5081	173
2822	5081	174
2831	1908	428
2832	4631	244
2837	2067	392
2842	3283	359
2854	4034	279
2858	4921	356
2860	3181	253
2867	9181	588
2879	5290	383
2891	7483	323
2893	5906	424
2899	6120	328
2905	6332	250
2911	6752	709
2927	7675	297
2946	1812	399
2960	7911	236
2965	3827	316
2967	6100	377
2970	5001	483
2974	10548	253
2977	2845	385
2988	6512	380
2989	4611	333
2993	5431	755
2999	3501	602
3002	4508	288
3002	4508	261
3004	1039	308
3018	4555	542
3023	4097	241
3032	5934	185
3042	5109	609
3044	6786	664
3050	10778	200
3051	3353	215
3053	4854	200
3056	4884	605
3059	4252	117
3059	4252	117
3061	3857	709
3077	1618	384
3085	8728	200
3085	8728	427
3102	2185	425
3110	4567	378
3115	7755	179
3115	7755	170
3128	3585	608
3143	8982	484
3153	9416	436
3160	5538	456
3162	7405	453
3170	5261	435
3173	6197	342
3175	3490	512
3177	6317	271
3182	5151	518
3192	8149	571
3196	5489	647
3203	7691	396
3211	6352	695
3212	4532	239
3215	8360	597
3225	1262	400
3226	8091	620
3229	5409	552
3233	8560	557
3234	5364	500
3238	3645	185
3242	5788	185
3244	5869	520
3245	4929	624
3246	4156	170
3246	4156	159
3250	4003	332
3252	4953	295
3262	3424	319
3264	2845	293
3265	6880	380
3265	6880	308
3273	5004	267
3274	7422	317
3277	7043	283
3284	3918	233
3286	5108	379
3289	2954	310
3309	4821	312
3310	9172	291
3315	5165	423
3329	4720	349
3331	6344	529
3336	10415	550
3342	5866	346
3349	8838	476
3354	5021	314
3359	4215	327
3362	3793	714
3371	3165	286
3375	3534	319
3375	3534	337
3381	4068	274
3384	8004	799
3387	7609	349
3388	1256	352
3392	4199	255
3392	4199	343
3400	6397	846
3408	2158	226
3410	4399	402
3410	4399	389
3417	5390	344
3430	4733	612
3432	2416	215
3445	5847	340
3455	7635	510
3460	3561	245
3470	3942	360
3474	4184	327
3476	5486	548
3480	4565	233
3481	2878	324
3484	4253	310
3498	4559	325
3498	4559	405
3501	2872	860
3511	7513	575
3513	4875	334
3516	2552	365
3518	6717	533
3535	7860	251
3537	5451	353
3547	4627	286
3548	2398	185
3550	6052	860
3553	2686	356
3555	3803	297
3557	4142	382
3559	6910	322
3561	4970	549
3567	5146	364
3569	3593	178
3569	3593	124
3574	6609	206
3575	3878	317
3577	4328	581
3578	10410	350
3584	6675	311
3586	8643	470
3587	6321	221
3591	3461	310
3592	4597	362
3594	4259	418
3602	6258	549
3603	5048	326
3605	4051	557
3606	2811	573
3608	3182	211
3609	4619	200
3616	2419	437
3618	4654	452
3622	7473	327
3625	3414	185
3629	4305	256
3631	4302	280
3638	5765	206
3639	2238	315
3641	6543	200
3645	8566	531
3647	3476	336
3647	3476	352
3657	3330	325
3662	4731	256
3663	5248	258
3665	6936	403
3668	3547	342
3672	8273	305
3676	2803	377
3680	6562	384
3693	3926	302
3696	3466	243
3701	3644	388
3705	2591	279
3718	3539	284
3720	3547	378
3722	4135	555
3723	4286	356
3726	2662	493
3727	6496	159
3727	6496	212
3746	9731	318
3752	6209	185
3752	6209	261
3756	3797	285
3758	2809	425
3760	4313	399
3761	2936	422
3769	7020	200
3770	7490	383
3771	3418	291
3775	5099	358
3781	3698	185
3785	4666	185
3785	4666	243
3788	6823	312
3793	4960	254
3795	4446	302
3797	3318	276
3810	3614	303
3819	2083	215
3822	4539	266
3824	8400	257
3825	5402	399
3826	2827	372
3828	4831	238
3828	4831	337
3836	7665	466
3839	4080	334
3846	5035	570
3853	2780	283
3854	6229	492
3864	8000	277
3864	8000	377
3866	4767	396
3874	10172	373
3876	6678	476
3877	6963	437
3879	2629	222
3882	3524	200
3885	4949	345
3886	6950	467
3889	5265	495
3895	2541	185
3899	4385	300
3902	5535	533
3905	4565	376
3909	7457	336
3910	1778	344
3911	3368	306
3914	7892	268
3916	6678	314
3921	10299	463
3925	5343	328
3926	9904	426
3932	6768	544
3935	2255	315
3940	4881	413
3943	9394	739
3949	2995	242
3951	3417	561
3954	6327	399
3955	8353	368
3955	8353	247
3955	8353	469
3966	4326	523
3968	8710	460
3969	6151	211
3976	8158	315
3981	3598	287
3981	3598	296
3985	5334	537
3986	3190	249
3988	3461	328
3989	3277	323
3991	3126	428
3997	5865	603
4001	4827	290
4017	4795	436
4025	4158	327
4040	7831	209
4042	7175	631
4046	2850	399
4050	6884	458
4058	2154	527
4059	3463	439
4062	3460	320
4064	5370	679
4066	7255	600
4069	5801	497
4071	2752	306
4074	2908	352
4075	3652	369
4082	4125	420
4084	3404	400
4089	2934	243
4092	7414	450
4097	7674	222
4097	7674	208
4103	8742	394
4105	6275	403
4105	6275	365
4109	8789	683
4112	6872	364
4115	1735	358
4122	4666	185
4123	3964	359
4130	4587	211
4133	2678	238
4141	6686	461
4147	3583	510
4149	2998	467
4154	5573	404
4156	3023	387
4159	4891	516
4164	3076	301
4166	4349	328
4170	3671	453
4176	4955	452
4179	7964	449
4182	2977	200
4183	4937	551
4194	5708	297
4197	5535	491
4201	3952	297
4204	6353	577
4205	6967	463
4205	6967	507
4207	5175	492
4212	3634	319
4216	4463	527
4227	6510	415
4232	6859	243
4241	5051	576
4258	7287	407
4277	3970	492
4291	4070	626
4299	2343	511
4303	4137	455
4304	4442	592
4305	7491	556
4312	5445	314
4313	6815	250
4319	5094	338
4321	3234	374
4330	2382	267
4331	4699	378
4337	3496	268
4337	3496	260
4345	4595	486
4351	4634	351
4355	4100	614
4368	6297	495
4368	6297	402
4382	3240	259
4382	3240	238
4392	4981	284
4393	9411	273
4393	9411	250
4405	5141	650
4408	3936	456
4409	3849	286
4412	6576	430
4422	4118	411
4432	4047	519
4441	4133	293
4450	3247	592
4454	2027	215
4456	4269	434
4467	2763	211
4471	5533	412
4489	2382	336
4499	1734	335
4508	5462	587
4509	1981	358
4519	2088	258
4522	9688	322
4541	5264	304
4543	3912	255
4545	7889	276
4557	1501	185
4560	4831	311
4570	3133	477
4582	6160	243
4585	9540	230
4591	3214	185
4594	5631	501
4594	5631	426
4596	3467	409
4600	3892	556
4602	3932	254
4608	1806	356
4610	3787	221
4611	5954	185
4616	5700	492
4617	4234	509
4618	7987	566
4619	2868	356
4620	6272	285
4621	5801	518
4622	3677	266
4626	4754	453
4631	4345	376
4638	4784	298
4642	5008	211
4654	3441	255
4673	3350	353
4677	3148	427
4681	6336	438
4706	2439	242
4707	2410	506
4711	6848	459
4716	3711	275
4720	1660	453
4739	3832	305
4742	4312	481
4750	3762	220
4750	3762	297
4753	3490	522
4757	2268	245
4761	6862	368
4762	4302	316
4766	5814	459
4776	6956	295
4780	1835	315
4781	4410	222
4789	7652	418
4789	7652	322
4798	4692	269
4799	3078	356
4803	2419	200
4809	2347	451
4818	1469	306
4821	4863	264
4821	4863	273
4822	4442	322
4823	2648	394
4835	9784	393
4835	9784	296
4836	7015	548
4838	3145	281
4839	3848	200
4840	3234	325
4851	3826	313
4855	1843	493
4860	7862	390
4863	8545	267
4863	8545	419
4864	5319	360
4866	2853	200
4872	2649	342
4904	5381	476
4909	7870	454
4914	8962	438
4924	3183	404
4926	6241	356
4935	7912	281
4943	2525	311
4953	4077	185
4954	4764	185
4956	3850	257
4969	5313	488
4972	4264	496
4980	8421	377
4982	2980	539
4986	7278	514
4991	5568	443
4998	4388	215
5004	8039	479
5009	2522	250
5013	4211	495
5017	3858	215
5022	3935	255
5035	3660	412
5040	2481	271
5043	4019	376
5047	4340	513
5050	3385	260
5050	3385	216
5055	6067	262
5070	3205	458
5073	3042	347
5084	3798	320
5089	2466	529
5093	5101	415
5094	4600	483
5094	4600	185
5103	3118	185
5106	6820	522
5108	2117	561
5110	3380	505
5113	1695	350
5116	5379	498
5118	6843	425
5137	6301	349
5144	3144	232
5145	1846	365
5150	3107	185
5154	1892	250
5158	3844	485
5193	3000	329
5208	6351	440
5213	3411	274
5220	9456	438
5221	5408	286
5224	3988	453
5225	3362	185
5229	10907	647
5236	5331	206
5239	4722	296
5251	13058	272
5259	7566	677
5266	8596	368
5272	8040	608
5275	3805	514
5291	4910	625
5293	4250	372
5299	4847	291
5301	3821	439
5309	3675	423
5316	10241	486
5320	13087	926
5327	6433	227
5342	2717	411
5362	11191	185
5375	15005	272
5382	5728	310
5384	11860	933
5394	10947	961
5405	8171	304
5408	9764	569
5414	9094	611
5415	2745	230
5426	2497	566
5429	3243	215
5436	13080	307
5440	2967	200
5449	3538	363
5450	7503	481
5452	3704	615
5453	12839	384
5456	13334	979
5466	3888	400
5476	6817	1008
5482	1953	490
5483	12572	145
5497	14475	779
5500	9687	205
5500	9687	164
5501	4425	215
5509	3896	185
5527	6148	705
5529	10318	655
5540	9055	529
5541	8075	515
5549	8270	339
5554	9537	497
5562	3936	254
5574	7259	226
5575	5671	853
5579	4567	580
5590	3831	414
5591	6571	629
5602	4607	667
5609	3424	185
5616	8236	550
5616	8236	388
5620	3959	333
5620	3959	260
5627	6404	517
5628	9092	488
5635	2317	669
5636	4716	185
5637	5176	543
