0	20703	42986
1	2200	592
5	2826	131
5	2826	475
10	4509	238
13	5962	343
13	5962	422
18	2609	558
19	5287	612
19	5287	231
21	5217	284
22	4059	527
25	4512	795
28	2935	503
30	2231	248
35	4768	174
35	4768	169
40	3618	436
45	1915	222
54	2805	393
60	2563	606
62	2613	499
64	5064	466
65	2979	206
67	1150	397
69	4942	619
69	4942	630
70	2590	510
73	989	310
78	3080	536
79	2054	259
83	4308	434
84	1466	367
91	2742	502
93	1742	277
95	2462	291
111	5050	460
115	2744	524
118	1302	327
121	2627	336
126	4270	324
126	4270	338
132	2614	466
136	4342	273
137	2510	243
137	2510	147
140	1818	622
146	2658	570
150	4256	444
155	3122	185
159	2234	312
162	1843	258
166	2949	651
167	2031	192
167	2031	162
168	3519	391
168	3519	367
170	2919	592
174	3113	465
181	4767	647
182	2028	324
185	1696	679
192	2164	206
192	2164	191
196	3047	633
199	2535	589
200	2017	305
206	4348	487
208	2369	325
222	3784	491
225	1653	560
234	1519	447
235	4136	230
236	4076	419
237	2161	391
238	2139	256
239	4011	862
240	2439	335
240	2439	381
242	3366	652
245	2632	594
248	5013	573
253	2332	216
257	3149	542
258	2059	369
260	1870	457
262	1601	185
264	2247	404
269	2116	473
271	6053	557
274	4776	567
275	1628	427
276	2543	419
279	5260	508
280	3529	295
280	3529	263
285	2915	552
286	1457	354
292	3157	571
294	1526	343
296	2907	507
298	2433	540
300	1869	401
302	3147	244
305	3672	337
309	3839	678
314	1882	211
319	5617	360
321	3054	529
323	6004	443
323	6004	412
329	1360	394
330	2955	574
332	1151	504
334	2894	807
341	6097	547
342	2208	277
343	3029	565
345	5210	446
349	2546	206
350	5133	494
359	3787	690
360	1757	533
368	2571	320
369	3684	453
383	3207	585
385	3039	265
396	1784	459
402	1538	221
406	3966	230
406	3966	332
410	1581	312
416	3619	602
421	2520	603
422	2758	185
422	2758	342
424	2177	267
427	4141	372
428	4120	299
429	3111	630
432	2248	366
434	2452	670
437	3127	749
440	2806	378
443	2985	547
446	1622	457
447	1936	374
449	1974	444
450	2392	642
452	5122	595
454	2874	523
456	5059	310
457	2703	547
464	2126	311
476	2143	394
479	3375	414
481	2150	358
482	2115	497
487	2151	267
489	4161	466
490	2006	415
491	1981	435
497	3089	578
498	1955	254
499	5019	633
500	1798	426
501	3564	625
503	2593	674
504	3329	635
